evaluator_or_model,study,source_path,archive_path,status,sha256,score_table_identifier
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__olmo-3-32b-think__T000__R03.json,data/reasoning_logs/raw/Keller2018__olmo-3-32b-think__T000__R03.json,complete,6e3d80bbc0a6a992d8700ab3be609d0831a0bcfd13aa7386301b53b971533684,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__olmo-3-32b-think__T035__R01.json,data/reasoning_logs/raw/Keller2018__olmo-3-32b-think__T035__R01.json,complete,d801290d2d8ac29d49def6b939149a6ee2ea57a67e2e3422a797e2e537a6680c,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__olmo-3-32b-think__T035__R02.json,data/reasoning_logs/raw/Keller2018__olmo-3-32b-think__T035__R02.json,complete,e0901e94d28455b7d312c3e709f7b1b9789159679ae3f2546b3fc20e2e59d1e0,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__olmo-3-32b-think__T035__R03.json,data/reasoning_logs/raw/Keller2018__olmo-3-32b-think__T035__R03.json,complete,8e93898d931483b1b3701e0e640439acb5c06918bc4b2beb76ea196beb2f33d6,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__olmo-3-32b-think__T070__R01.json,data/reasoning_logs/raw/Keller2018__olmo-3-32b-think__T070__R01.json,complete,b048c3d088cc8c68430a7d0c331fec168e3873803319c32bb9aadaadede7636a,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__olmo-3-32b-think__T070__R02.json,data/reasoning_logs/raw/Keller2018__olmo-3-32b-think__T070__R02.json,complete,23c8cff57939bb834788bf96bc4975b0e622aaf70b548f2bc388b07e1844938a,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__olmo-3-32b-think__T070__R03.json,data/reasoning_logs/raw/Keller2018__olmo-3-32b-think__T070__R03.json,complete,71dcf6859c33146bdda9bd831d84d6cd19c61bf86925937a1900c01ce7793d38,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__phi-4-reasoning-plus__T000__R01.json,data/reasoning_logs/raw/Keller2018__phi-4-reasoning-plus__T000__R01.json,complete,99306541c444e80f677b7712bce14caef690c39c57f9412d0725ac552a033759,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__phi-4-reasoning-plus__T000__R02.json,data/reasoning_logs/raw/Keller2018__phi-4-reasoning-plus__T000__R02.json,complete,55bfc2b80b152f4fafc8ba37f3c704f8c592a17b6bafa337e7fbd2e080574abe,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__phi-4-reasoning-plus__T000__R03.json,data/reasoning_logs/raw/Keller2018__phi-4-reasoning-plus__T000__R03.json,complete,2079b080b82537a7b434d605cd9a99397048bd0f42824ec629fde3de06614a6f,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__phi-4-reasoning-plus__T035__R01.json,data/reasoning_logs/raw/Keller2018__phi-4-reasoning-plus__T035__R01.json,complete,0c3ee0e5e023ea32005a2f61dac9c406e656099d029e20e32df9a490ad8d4220,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__phi-4-reasoning-plus__T035__R02.json,data/reasoning_logs/raw/Keller2018__phi-4-reasoning-plus__T035__R02.json,complete,60ae1e45dd7d59a64172578e1fbe3f2d62cfefdc70f27d7819664a239e615b75,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__phi-4-reasoning-plus__T035__R03.json,data/reasoning_logs/raw/Keller2018__phi-4-reasoning-plus__T035__R03.json,complete,03ba9466d8fda708489c6197e42924344a2f6ef5726bd3045dfd51cb61a28698,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__phi-4-reasoning-plus__T070__R01.json,data/reasoning_logs/raw/Keller2018__phi-4-reasoning-plus__T070__R01.json,complete,674028b7cb20ae0412f198c89776d46f80e210ef9418f3761bbafebf113e409e,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__phi-4-reasoning-plus__T070__R02.json,data/reasoning_logs/raw/Keller2018__phi-4-reasoning-plus__T070__R02.json,complete,a297017d0198b5650d4dd15bac5e10032b60297c8ba3f167bbfd4b94884b9d10,hpc_ag_table
raw,Keller2018,content/reviewer_robustness_2026/raw/Keller2018__phi-4-reasoning-plus__T070__R03.json,data/reasoning_logs/raw/Keller2018__phi-4-reasoning-plus__T070__R03.json,complete,0aebc740cfa0a7f03e1b86ab8ec3c9e8f29c47b9c03a4d687ae87aafc01244d9,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__gemma-4-31b-it__T000__R01.json,data/reasoning_logs/raw/Kiebel2008__gemma-4-31b-it__T000__R01.json,complete,74a2f19a02f767d8f0dc6999c4b76b2ab4d8b90fd42965e305f3b02198d5e080,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__gemma-4-31b-it__T000__R02.json,data/reasoning_logs/raw/Kiebel2008__gemma-4-31b-it__T000__R02.json,complete,97a6cdebcaa6a9239e22423fd0fc3520963bc51ceb06ef2b511b3eb589d4c657,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__gemma-4-31b-it__T000__R03.json,data/reasoning_logs/raw/Kiebel2008__gemma-4-31b-it__T000__R03.json,complete,090b67431429cba119cd2d4ab90d819246e2c2e32a2a19e7bb13d47f33fa9f3e,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__gemma-4-31b-it__T035__R01.json,data/reasoning_logs/raw/Kiebel2008__gemma-4-31b-it__T035__R01.json,complete,5c28b8750539b3736e252e72485e62d0276ee957730ba78ba7c2132e1dbd8f45,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__gemma-4-31b-it__T035__R02.json,data/reasoning_logs/raw/Kiebel2008__gemma-4-31b-it__T035__R02.json,complete,730e56519be1ce30b5c13c59dbc10e81aaa04dc67bb22b6709b5277d06d707de,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__gemma-4-31b-it__T035__R03.json,data/reasoning_logs/raw/Kiebel2008__gemma-4-31b-it__T035__R03.json,complete,909bca829c5c02c0fc3ba548b1a968599b7f2e235b304a3c863ec7ccb187088f,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__gemma-4-31b-it__T070__R01.json,data/reasoning_logs/raw/Kiebel2008__gemma-4-31b-it__T070__R01.json,complete,984405910ef28acbec01fd2b4898dcf632fdb6f7cc21e9fa448897ce77680d64,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__gemma-4-31b-it__T070__R02.json,data/reasoning_logs/raw/Kiebel2008__gemma-4-31b-it__T070__R02.json,complete,c0a5c0597aa59a1e5a6c3ae2ce9dac66ef7ed3f9d92a55dc28ff5f0dc267569e,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__gemma-4-31b-it__T070__R03.json,data/reasoning_logs/raw/Kiebel2008__gemma-4-31b-it__T070__R03.json,complete,b628be1bdfe8bc9d394a401ddfad7138e172d4b1bc194544404db4f3cfd0356d,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__olmo-3-32b-think__T000__R01.json,data/reasoning_logs/raw/Kiebel2008__olmo-3-32b-think__T000__R01.json,complete,1b56b97fbc3b205842e5340cd06a2fe3b5c6b94ad561f5fc815c5e296501bb84,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__olmo-3-32b-think__T000__R02.json,data/reasoning_logs/raw/Kiebel2008__olmo-3-32b-think__T000__R02.json,complete,fa7ed618e2ccc122bd5e1b618b4ef93e86dd18be8c051e0a036570cafe46c631,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__olmo-3-32b-think__T000__R03.json,data/reasoning_logs/raw/Kiebel2008__olmo-3-32b-think__T000__R03.json,complete,30b8f87a920a36251b236f8d2151b13df5ec529bed98600f03731f642e93bb74,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__olmo-3-32b-think__T035__R01.json,data/reasoning_logs/raw/Kiebel2008__olmo-3-32b-think__T035__R01.json,complete,28a3ebd34369e3ba4bbe0795e43eda5ea159af047ba95e5242b22b828f413270,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__olmo-3-32b-think__T035__R02.json,data/reasoning_logs/raw/Kiebel2008__olmo-3-32b-think__T035__R02.json,complete,cf57570830078cb52cebb93f385cfbb1a6900a9cf7dde6ce588a44425837be31,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__olmo-3-32b-think__T035__R03.json,data/reasoning_logs/raw/Kiebel2008__olmo-3-32b-think__T035__R03.json,complete,fe96ce917d8b47883b7af5012756afd357150a3f5ddad47e9addfabe6e9e15ec,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__olmo-3-32b-think__T070__R01.json,data/reasoning_logs/raw/Kiebel2008__olmo-3-32b-think__T070__R01.json,complete,b1137b79326ec190ce56d471eceddb8498ec5bafad424ce3296693f1f7eead46,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__olmo-3-32b-think__T070__R02.json,data/reasoning_logs/raw/Kiebel2008__olmo-3-32b-think__T070__R02.json,complete,c2a097a214aa1679310c1ba52e325a2cb42bcd1745e75bfa1c92acc43033ca67,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__olmo-3-32b-think__T070__R03.json,data/reasoning_logs/raw/Kiebel2008__olmo-3-32b-think__T070__R03.json,complete,d3b5c5c7680690b323f1958f943c05398ea72179fb7c2ee59a8e7820edd07d9d,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__phi-4-reasoning-plus__T000__R01.json,data/reasoning_logs/raw/Kiebel2008__phi-4-reasoning-plus__T000__R01.json,complete,c083159fd4c12278c353589f733d195c2830fc8ce5f26c8fb35e90178d74183b,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__phi-4-reasoning-plus__T000__R02.json,data/reasoning_logs/raw/Kiebel2008__phi-4-reasoning-plus__T000__R02.json,complete,77bd91cf8f3ff3d75419d98262a5195104a7835f23334782399811c17338e478,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__phi-4-reasoning-plus__T000__R03.json,data/reasoning_logs/raw/Kiebel2008__phi-4-reasoning-plus__T000__R03.json,complete,2e1113d57a79b85fa1ca98c9da26241b3681979220c011bbd2f70c41f6c77446,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__phi-4-reasoning-plus__T035__R01.json,data/reasoning_logs/raw/Kiebel2008__phi-4-reasoning-plus__T035__R01.json,complete,3b24a8da340101a9d82eacd1ee0cbd7cc486079179c5fa44828cca0f0cb67800,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__phi-4-reasoning-plus__T035__R02.json,data/reasoning_logs/raw/Kiebel2008__phi-4-reasoning-plus__T035__R02.json,complete,fc726942df7969b01a7bbbf9992dc844b22d3cdd34c256fd45a3a341ee91c38f,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__phi-4-reasoning-plus__T035__R03.json,data/reasoning_logs/raw/Kiebel2008__phi-4-reasoning-plus__T035__R03.json,complete,adaf40a6591e1ce16978f1a7fe346ed3abf4f6851b23e98f6f7632541aa4a9c8,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__phi-4-reasoning-plus__T070__R01.json,data/reasoning_logs/raw/Kiebel2008__phi-4-reasoning-plus__T070__R01.json,complete,1622c667c4715387f94fcad0f75202d4deff6b68795533c75bb584a9d31a6655,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__phi-4-reasoning-plus__T070__R02.json,data/reasoning_logs/raw/Kiebel2008__phi-4-reasoning-plus__T070__R02.json,complete,a4718a8078a198ef048492f121648b6a8db03272b639ffa39783406693aeb9dd,hpc_ag_table
raw,Kiebel2008,content/reviewer_robustness_2026/raw/Kiebel2008__phi-4-reasoning-plus__T070__R03.json,data/reasoning_logs/raw/Kiebel2008__phi-4-reasoning-plus__T070__R03.json,complete,3c822429953cd1a0478e7f88ac69fa7949b6e60f10caaa026cc6a1813efcf580,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__gemma-4-31b-it__T000__R01.json,data/reasoning_logs/raw/LaoRodriguez2023__gemma-4-31b-it__T000__R01.json,complete,553e87e4e5b9ed6c06097d1818aea454abd2e4d31b52e3e2b29cb3389148ead2,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__gemma-4-31b-it__T000__R02.json,data/reasoning_logs/raw/LaoRodriguez2023__gemma-4-31b-it__T000__R02.json,complete,b8b36a695327cfc2ff26eedfd2963febda902e370d694f22ce1df77b9b7375e2,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__gemma-4-31b-it__T000__R03.json,data/reasoning_logs/raw/LaoRodriguez2023__gemma-4-31b-it__T000__R03.json,complete,80da9d955fb60b4193a8a3d96e2e0428fba6672b3fdc9729bb6b999b4ee2e328,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__gemma-4-31b-it__T035__R01.json,data/reasoning_logs/raw/LaoRodriguez2023__gemma-4-31b-it__T035__R01.json,complete,2251d52da4449781ecc0d6dad0f206bd4579cf120a74096ec9525a14c9d2f2ac,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__gemma-4-31b-it__T035__R02.json,data/reasoning_logs/raw/LaoRodriguez2023__gemma-4-31b-it__T035__R02.json,complete,3d1ee5e94371a1c121ae479df2def927da35375aca3eb99e3edd75e522fb0473,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__gemma-4-31b-it__T035__R03.json,data/reasoning_logs/raw/LaoRodriguez2023__gemma-4-31b-it__T035__R03.json,complete,52c4a195e2567280be7db92bab9938ccb1067d642a1a59a5d4c1bdd17b20af93,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__gemma-4-31b-it__T070__R01.json,data/reasoning_logs/raw/LaoRodriguez2023__gemma-4-31b-it__T070__R01.json,complete,69d6a8f1360bf07f943e9866a3c2c19631a9ab33188dbea685a658bdbbf9862d,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__gemma-4-31b-it__T070__R02.json,data/reasoning_logs/raw/LaoRodriguez2023__gemma-4-31b-it__T070__R02.json,complete,131d3235993dc4c898f542da99e8975dca24a916e0f26cbfccd5546a9b3fa927,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__gemma-4-31b-it__T070__R03.json,data/reasoning_logs/raw/LaoRodriguez2023__gemma-4-31b-it__T070__R03.json,complete,7cde18b2ef269da98917d99053d2cb7cab02cc1057e6fc87dcb7627af6ad3da4,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__olmo-3-32b-think__T000__R01.json,data/reasoning_logs/raw/LaoRodriguez2023__olmo-3-32b-think__T000__R01.json,complete,41ee09ef1a0cd439c3cb52d68ad9413531832fcf18b0120fa1065e692613b278,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__olmo-3-32b-think__T000__R02.json,data/reasoning_logs/raw/LaoRodriguez2023__olmo-3-32b-think__T000__R02.json,complete,50b3bf77e6fd5c5537859ebbdf7f4b59b5d371504ceffe0f082a903542c58365,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__olmo-3-32b-think__T000__R03.json,data/reasoning_logs/raw/LaoRodriguez2023__olmo-3-32b-think__T000__R03.json,complete,42f07f8dbf6b8879b168d76bae0ab325b71d794396b966f0c74009eff748c456,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__olmo-3-32b-think__T035__R01.json,data/reasoning_logs/raw/LaoRodriguez2023__olmo-3-32b-think__T035__R01.json,complete,a2e1a3e9372b7ee292263dcc4cc591894e6798a760e40a83902f843c2bca8171,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__olmo-3-32b-think__T035__R02.json,data/reasoning_logs/raw/LaoRodriguez2023__olmo-3-32b-think__T035__R02.json,complete,c292a250083e27f8e12c4375cd70c242357d978d600e9f7dc6baa830e0763408,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__olmo-3-32b-think__T035__R03.json,data/reasoning_logs/raw/LaoRodriguez2023__olmo-3-32b-think__T035__R03.json,complete,0c1709caeee4080c0a21d722d90ad0d12696c4c3fb5a23cc563051ad29c1aa08,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__olmo-3-32b-think__T070__R01.json,data/reasoning_logs/raw/LaoRodriguez2023__olmo-3-32b-think__T070__R01.json,complete,e09eaff45ce07493bff9c4443d068af3c7c22d8cb6fd2905cb01cd41a8b24a54,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__olmo-3-32b-think__T070__R02.json,data/reasoning_logs/raw/LaoRodriguez2023__olmo-3-32b-think__T070__R02.json,complete,2537e5b89f47b23b21cfd1a9c4dca28c817b3083605aafa772ccdc5f0cdc06e3,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__olmo-3-32b-think__T070__R03.json,data/reasoning_logs/raw/LaoRodriguez2023__olmo-3-32b-think__T070__R03.json,complete,d234841d9c8c5992715eb6b8b951df93b9416f76e805a8a1e1d4ed2a16ac6cad,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__phi-4-reasoning-plus__T000__R01.json,data/reasoning_logs/raw/LaoRodriguez2023__phi-4-reasoning-plus__T000__R01.json,complete,31686daf506808acb68a8773d6caab8eddd62f1f6d5614670ba053490d5b8b77,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__phi-4-reasoning-plus__T000__R02.json,data/reasoning_logs/raw/LaoRodriguez2023__phi-4-reasoning-plus__T000__R02.json,complete,015f394092fc7fc2b07b6359e217c3a492fd7f574c3318459f88857efa28380a,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__phi-4-reasoning-plus__T000__R03.json,data/reasoning_logs/raw/LaoRodriguez2023__phi-4-reasoning-plus__T000__R03.json,complete,de81fbefaa9998f39b49c3489b84c89d3acb354cd6957a7f279ea9eaafd21390,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__phi-4-reasoning-plus__T035__R01.json,data/reasoning_logs/raw/LaoRodriguez2023__phi-4-reasoning-plus__T035__R01.json,complete,2474b727fe669b77dbaa5fa64a31192d4c70fe5d8995e245a3a185bb5e0cd540,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__phi-4-reasoning-plus__T035__R02.json,data/reasoning_logs/raw/LaoRodriguez2023__phi-4-reasoning-plus__T035__R02.json,complete,5ecb9b29b7bdb9474ed7ee11f4bd2141ef32d143d03168b9cbf2bbc725f9c50b,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__phi-4-reasoning-plus__T035__R03.json,data/reasoning_logs/raw/LaoRodriguez2023__phi-4-reasoning-plus__T035__R03.json,complete,0f5d7163e139e6c1618a0db23264c3cf5fd3b5588055f6114624d911b7ed1cbb,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__phi-4-reasoning-plus__T070__R01.json,data/reasoning_logs/raw/LaoRodriguez2023__phi-4-reasoning-plus__T070__R01.json,complete,fb1d8abe186389f8b1649ab64a0ac9f360944aa9e1302c695d26b6771e96542e,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__phi-4-reasoning-plus__T070__R02.json,data/reasoning_logs/raw/LaoRodriguez2023__phi-4-reasoning-plus__T070__R02.json,complete,a9182e03f2c656489dd56e3e6cc4521356bec74f4b0579c94b7aae28108f749d,hpc_ag_table
raw,LaoRodriguez2023,content/reviewer_robustness_2026/raw/LaoRodriguez2023__phi-4-reasoning-plus__T070__R03.json,data/reasoning_logs/raw/LaoRodriguez2023__phi-4-reasoning-plus__T070__R03.json,complete,ceaaaab7d15081bef88c06d2e2fe6ce51d1904e8c61155237bdd228fc043a4f3,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__gemma-4-31b-it__T000__R01.json,data/reasoning_logs/raw/LeeMejias2025__gemma-4-31b-it__T000__R01.json,complete,3350d8c261979ce23e0bc058a07a05ed8ca751b1cdca726b8aa570138a3ff4a1,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__gemma-4-31b-it__T000__R02.json,data/reasoning_logs/raw/LeeMejias2025__gemma-4-31b-it__T000__R02.json,complete,08faac473eed77f18c6fbaf30f016b312dd0db8233d5fc3736e88d428ad587d8,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__gemma-4-31b-it__T000__R03.json,data/reasoning_logs/raw/LeeMejias2025__gemma-4-31b-it__T000__R03.json,complete,f36d0a87f821e48656270c7484e1ecd8912e2649ea2c47f7eab161b4decb0910,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__gemma-4-31b-it__T035__R01.json,data/reasoning_logs/raw/LeeMejias2025__gemma-4-31b-it__T035__R01.json,complete,51d0b7e91099d229898b385013444ff0d998a3f2ead8e42283abd65df4df0775,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__gemma-4-31b-it__T035__R02.json,data/reasoning_logs/raw/LeeMejias2025__gemma-4-31b-it__T035__R02.json,complete,9e0e915f9575de4e9da8039811de8c6403ca0ee09d4a940760ef9ce469add4f4,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__gemma-4-31b-it__T035__R03.json,data/reasoning_logs/raw/LeeMejias2025__gemma-4-31b-it__T035__R03.json,complete,d908c272c94f09f33ca0c10d4bf5ca9f3c0d07475965bb48d97285306485ecee,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__gemma-4-31b-it__T070__R01.json,data/reasoning_logs/raw/LeeMejias2025__gemma-4-31b-it__T070__R01.json,complete,d55358967a09e8878b2ad440705a594a680ebac1f5f8f5c29cb9e1a407650833,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__gemma-4-31b-it__T070__R02.json,data/reasoning_logs/raw/LeeMejias2025__gemma-4-31b-it__T070__R02.json,complete,5d8faeb0c5c14b0fbd5f8aa8f882d005b0836f0c25aefdf9b8c8f46a6e1ad958,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__gemma-4-31b-it__T070__R03.json,data/reasoning_logs/raw/LeeMejias2025__gemma-4-31b-it__T070__R03.json,complete,b24b331e453f6c5c5a6e8e54650ef9db09a24d1b1acb03167d7d7c2c055ef40c,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__olmo-3-32b-think__T000__R01.json,data/reasoning_logs/raw/LeeMejias2025__olmo-3-32b-think__T000__R01.json,complete,6b2dc6f40dda702cbc3bb19ed5732c5704f601631798ede876d551ddcf0a8e82,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__olmo-3-32b-think__T000__R02.json,data/reasoning_logs/raw/LeeMejias2025__olmo-3-32b-think__T000__R02.json,complete,f8f570fd54c3322df0b807af9b3f8c1ca359396338619382576a786d09e96ed7,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__olmo-3-32b-think__T000__R03.json,data/reasoning_logs/raw/LeeMejias2025__olmo-3-32b-think__T000__R03.json,complete,ed8b9d52fdf17a2f6a1ec38a95d5f76c56c5d4f932d632acb0e86645c77f8925,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__olmo-3-32b-think__T035__R01.json,data/reasoning_logs/raw/LeeMejias2025__olmo-3-32b-think__T035__R01.json,complete,089b696fcb51468acb27d1e79d0c65f1d25051c55865826578549a8374b40575,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__olmo-3-32b-think__T035__R02.json,data/reasoning_logs/raw/LeeMejias2025__olmo-3-32b-think__T035__R02.json,complete,7e9043b660d4189c6ffc0653d89894aab1f5e24ffb62e8585dcd028e264b04ed,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__olmo-3-32b-think__T035__R03.json,data/reasoning_logs/raw/LeeMejias2025__olmo-3-32b-think__T035__R03.json,complete,1144ac25cdbb85af016fbf0ad7b40d54c601290be7c3d0faf61d57d7c9dd2984,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__olmo-3-32b-think__T070__R01.json,data/reasoning_logs/raw/LeeMejias2025__olmo-3-32b-think__T070__R01.json,complete,597ee392a7eb33b1067911ec514ed07f27c039a5f1f2a5f2381818f15cd54b3a,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__olmo-3-32b-think__T070__R02.json,data/reasoning_logs/raw/LeeMejias2025__olmo-3-32b-think__T070__R02.json,complete,6b37391cfc2aef345aedfc4686eb02c385f1bfbda868677efb3e65228548570c,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__olmo-3-32b-think__T070__R03.json,data/reasoning_logs/raw/LeeMejias2025__olmo-3-32b-think__T070__R03.json,complete,f6d927ca810abcbcae26a1206283ff82306fc53d5ee0784c715b8031ec044e7d,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__phi-4-reasoning-plus__T000__R01.json,data/reasoning_logs/raw/LeeMejias2025__phi-4-reasoning-plus__T000__R01.json,complete,9efffc5463f572885c5c42cac3d18e143abd5d41fbe9107ac6359f9b30547157,hpc_ag_table
raw,LeeMejias2025,content/reviewer_robustness_2026/raw/LeeMejias2025__phi-4-reasoning-plus__T000__R02.json,data/reasoning_logs/raw/LeeMejias2025__phi-4-reasoning-plus__T000__R02.json,complete,45f650671e2832a8e254fc7ec1255b28db7bdb82bad611183b61613fe31c121b,hpc_ag_table
