condition_id,paper_id,scientific_model,temperature,repeat,factor_id,factor,context,score,is_explicit_null,source,original_parse_status,completion_tokens,extractor_version
Westerberg&Xiong2025__olmo-3-32b-think__T035__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.35,2,1,Subtractive Inhibition (SST),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T035__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.35,2,1,Subtractive Inhibition (SST),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T035__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.35,2,12,Omission Response,LO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T035__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.35,2,12,Omission Response,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T035__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.35,2,3,Inhibition (GABA),LO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T035__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.35,2,4,Habituation to Sequence,LO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T035__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.35,2,6,Activity Suppression,LO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T035__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.35,2,6,Activity Suppression,GO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T035__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.35,2,7,Selective Sharpening,LO,0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T035__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.35,2,5,Synaptic Depression (Adaptation),LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,2,Divisive Inhibition (PV),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,3,Inhibition (GABA),GO,-0.5,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,4,Habituation to Sequence,LO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,11,E/I Balance Shift,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,24,Subcortical Feedforward Relaying,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,36,State-Independent Ubiquity,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,1,Subtractive Inhibition (SST),LO,-0.5,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,1,Subtractive Inhibition (SST),GO,-0.5,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,23,Feedforward Error Propagation,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,5,Synaptic Depression (Adaptation),LO,-0.5,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,6,Activity Suppression,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,7,Selective Sharpening,LO,0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,8,Alpha/Beta Mediated Suppression,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,9,VIP-Mediated Disinhibition,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,12,Omission Response,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,17,Absence of Feedback Error,GO,-1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,19,Feedforward Non-local Granular Activity (L4),GO,-0.5,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,22,Ascending Latency Shift,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,30,Hierarchical Presence (V1-PFC),GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R01,Westerberg&Xiong2025,olmo-3-32b-think,0.7,1,32,Interspecies Hierarchical Ubiquity,GO,0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,1,Subtractive Inhibition (SST),LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,1,Subtractive Inhibition (SST),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,8,Alpha/Beta Mediated Suppression,GO,-0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,10,Precision Weighting (Gain),GO,-0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,12,Omission Response,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,23,Feedforward Error Propagation,GO,-0.5,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,26,Hierarchical Mechanism Invariance,GO,-0.5,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,33,Temporal Stability of Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,33,Temporal Stability of Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,35,Population-Wide Ubiquity,LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,4,Habituation to Sequence,LO,-1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,6,Activity Suppression,LO,-1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,6,Activity Suppression,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,7,Selective Sharpening,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,20,Feedforward Non-local Directed Connectivity,LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,20,Feedforward Non-local Directed Connectivity,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,25,Canonical Microcircuit Ubiquity,LO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,25,Canonical Microcircuit Ubiquity,GO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,29,Cross-Scale Hierarchical Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R02,Westerberg&Xiong2025,olmo-3-32b-think,0.7,2,29,Cross-Scale Hierarchical Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,24,Subcortical Feedforward Relaying,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,36,State-Independent Ubiquity,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,3,Inhibition (GABA),GO,-0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,29,Cross-Scale Hierarchical Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,12,Omission Response,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,22,Ascending Latency Shift,GO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,26,Hierarchical Mechanism Invariance,GO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,36,State-Independent Ubiquity,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,1,Subtractive Inhibition (SST),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,4,Habituation to Sequence,LO,-1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,5,Synaptic Depression (Adaptation),GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,7,Selective Sharpening,LO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,8,Alpha/Beta Mediated Suppression,GO,-0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,16,Feedforward Ascending Gamma,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,18,Feedforward Non-local Supragranular Activity (L2/3),GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,25,Canonical Microcircuit Ubiquity,GO,-0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,27,Hierarchical Activity Ubiquity,GO,-1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__olmo-3-32b-think__T070__R03,Westerberg&Xiong2025,olmo-3-32b-think,0.7,3,1,Subtractive Inhibition (SST),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,4,Habituation to Sequence,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,5,Synaptic Depression (Adaptation),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,18,Feedforward Non-local Supragranular Activity (L2/3),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,22,Ascending Latency Shift,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,22,Ascending Latency Shift,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,28,Hierarchical CSD Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,33,Temporal Stability of Ubiquity,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,35,Population-Wide Ubiquity,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,35,Population-Wide Ubiquity,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,1,Subtractive Inhibition (SST),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,1,Subtractive Inhibition (SST),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,2,Divisive Inhibition (PV),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,2,Divisive Inhibition (PV),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,3,Inhibition (GABA),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,3,Inhibition (GABA),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,5,Synaptic Depression (Adaptation),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,6,Activity Suppression,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,6,Activity Suppression,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,7,Selective Sharpening,LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,7,Selective Sharpening,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,8,Alpha/Beta Mediated Suppression,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,8,Alpha/Beta Mediated Suppression,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,9,VIP-Mediated Disinhibition,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,9,VIP-Mediated Disinhibition,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,10,Precision Weighting (Gain),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,10,Precision Weighting (Gain),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,11,E/I Balance Shift,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,11,E/I Balance Shift,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,12,Omission Response,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,12,Omission Response,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,13,Feedforward Deviance Detection,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,13,Feedforward Deviance Detection,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,14,Feedforward AMPA,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,14,Feedforward AMPA,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,15,Feedforward NMDA,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,15,Feedforward NMDA,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,16,Feedforward Ascending Gamma,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,16,Feedforward Ascending Gamma,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,17,Absence of Feedback Error,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,17,Absence of Feedback Error,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,18,Feedforward Non-local Supragranular Activity (L2/3),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,19,Feedforward Non-local Granular Activity (L4),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,19,Feedforward Non-local Granular Activity (L4),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Westerberg&Xiong2025__phi-4-reasoning-plus__T000__R01,Westerberg&Xiong2025,phi-4-reasoning-plus,0.0,1,20,Feedforward Non-local Directed Connectivity,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
