paper_id,scientific_model,served_model_id,temperature,repeat,context,factor,score,condition_id,parse_status,is_recovered,parser_method
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Feedforward Error Propagation,0.6,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Subcortical Feedforward Relaying,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Canonical Microcircuit Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Hierarchical Mechanism Invariance,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Hierarchical Activity Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Hierarchical CSD Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Cross-Scale Hierarchical Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Hierarchical Presence (V1-PFC),,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Cross-Modal Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Interspecies Hierarchical Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Temporal Stability of Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Hierarchical Order Stability,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,Population-Wide Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,2,GO,State-Independent Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Subtractive Inhibition (SST),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Divisive Inhibition (PV),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Inhibition (GABA),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Habituation to Sequence,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Synaptic Depression (Adaptation),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Activity Suppression,0.2,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Selective Sharpening,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Alpha/Beta Mediated Suppression,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,VIP-Mediated Disinhibition,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Precision Weighting (Gain),0.2,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,E/I Balance Shift,-0.6,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Omission Response,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Feedforward Deviance Detection,0.6,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Feedforward AMPA,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Feedforward NMDA,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Feedforward Ascending Gamma,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Absence of Feedback Error,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Feedforward Non-local Supragranular Activity (L2/3),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Feedforward Non-local Granular Activity (L4),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Feedforward Non-local Directed Connectivity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Feedforward Non-local Activation,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Ascending Latency Shift,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Feedforward Error Propagation,0.6,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Subcortical Feedforward Relaying,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Canonical Microcircuit Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Hierarchical Mechanism Invariance,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Hierarchical Activity Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Hierarchical CSD Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Cross-Scale Hierarchical Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Hierarchical Presence (V1-PFC),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Cross-Modal Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Interspecies Hierarchical Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Temporal Stability of Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Hierarchical Order Stability,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,Population-Wide Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,LO,State-Independent Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Subtractive Inhibition (SST),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Divisive Inhibition (PV),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Inhibition (GABA),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Habituation to Sequence,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Synaptic Depression (Adaptation),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Activity Suppression,0.2,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Selective Sharpening,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Alpha/Beta Mediated Suppression,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,VIP-Mediated Disinhibition,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Precision Weighting (Gain),0.2,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,E/I Balance Shift,-0.6,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Omission Response,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Feedforward Deviance Detection,0.6,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Feedforward AMPA,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Feedforward NMDA,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Feedforward Ascending Gamma,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Absence of Feedback Error,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Feedforward Non-local Supragranular Activity (L2/3),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Feedforward Non-local Granular Activity (L4),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Feedforward Non-local Directed Connectivity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Feedforward Non-local Activation,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Ascending Latency Shift,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Feedforward Error Propagation,0.6,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Subcortical Feedforward Relaying,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Canonical Microcircuit Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Hierarchical Mechanism Invariance,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Hierarchical Activity Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Hierarchical CSD Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Cross-Scale Hierarchical Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Hierarchical Presence (V1-PFC),,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Cross-Modal Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Interspecies Hierarchical Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Temporal Stability of Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Hierarchical Order Stability,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,Population-Wide Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,3,GO,State-Independent Ubiquity,,Spratling2008__phi-4-reasoning-plus__T000__R03,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Subtractive Inhibition (SST),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Divisive Inhibition (PV),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Inhibition (GABA),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Habituation to Sequence,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Synaptic Depression (Adaptation),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Activity Suppression,0.6,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Selective Sharpening,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Alpha/Beta Mediated Suppression,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,VIP-Mediated Disinhibition,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Precision Weighting (Gain),0.6,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,E/I Balance Shift,0.2,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Omission Response,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Feedforward Deviance Detection,0.6,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Feedforward AMPA,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Feedforward NMDA,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Feedforward Ascending Gamma,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Absence of Feedback Error,0.6,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Feedforward Non-local Supragranular Activity (L2/3),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Feedforward Non-local Granular Activity (L4),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Feedforward Non-local Directed Connectivity,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Feedforward Non-local Activation,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Ascending Latency Shift,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Feedforward Error Propagation,0.6,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Subcortical Feedforward Relaying,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Canonical Microcircuit Ubiquity,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Hierarchical Mechanism Invariance,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Hierarchical Activity Ubiquity,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Hierarchical CSD Ubiquity,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Cross-Scale Hierarchical Ubiquity,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Hierarchical Presence (V1-PFC),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Cross-Modal Ubiquity,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Interspecies Hierarchical Ubiquity,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Temporal Stability of Ubiquity,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Hierarchical Order Stability,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,Population-Wide Ubiquity,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,LO,State-Independent Ubiquity,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Subtractive Inhibition (SST),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Divisive Inhibition (PV),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Inhibition (GABA),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Habituation to Sequence,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Synaptic Depression (Adaptation),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Activity Suppression,0.6,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Selective Sharpening,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Alpha/Beta Mediated Suppression,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,VIP-Mediated Disinhibition,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Precision Weighting (Gain),0.6,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,E/I Balance Shift,0.2,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Omission Response,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Feedforward Deviance Detection,0.6,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Feedforward AMPA,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Feedforward NMDA,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Feedforward Ascending Gamma,,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Absence of Feedback Error,0.6,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,2,GO,Feedforward Non-local Supragranular Activity (L2/3),,Spratling2008__phi-4-reasoning-plus__T035__R02,recovered,True,regex_trace_extraction
